bubbleRating,category,detailUrl,entityType,experiencesCtaEncodedLink,experiencesCtaNumOffers,experiencesCtaStartingCost,id,name,numReviews,openHours,latitude,longitude,count_review,lang_review,,,,,
30,Архитектурные достопримечательности,/Attraction_Review-g298484-d21403138-Reviews-Dom_Spiridonovoi_Davydovoi-Moscow_Central_Russia.html,attraction,,0,,21403138,Дом Спиридоновой-Давыдовой,1,,55.76221085,37.63381958,1,Русский(1),Русский1,,,,
50,Общественные центры,/Attraction_Review-g298484-d17452414-Reviews-Cultural_Centre_of_the_Armenian_Embassy-Moscow_Central_Russia.html,attraction,,0,,17452414,Культурный центр Посольства Армении,1,,55.76063156,37.63449097,1,Русский(1),Русский1,,,,
50,Образовательные объекты,/Attraction_Review-g298484-d13228225-Reviews-Historical_and_Cultural_Orthodox_Center_Otkrytiye-Moscow_Central_Russia.html,attraction,,0,,13228225,Историко-культурный Православный Центр Открытие,1,,55.75801468,37.63371277,1,Русский(1),Русский1,,,,
10,Бары и клубы,/Attraction_Review-g298484-d14142386-Reviews-MosKalyan-Moscow_Central_Russia.html,attraction,,0,,14142386,МосКальян,1,,55.75643921,37.63515091,1,Русский(1),Русский1,,,,
50,,/Attraction_Review-g298484-d11000234-Reviews-Sea_Wind-Moscow_Central_Russia.html,attraction,,0,,11000234,Морской Ветер,1,,55.74311066,37.63357925,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d19888828-Reviews-Giant_s_House-Moscow_Central_Russia.html,attraction,,0,,19888828,Дом Великана,1,,55.82624054,37.63763046,1,Русский(1),Русский1,,,,
20,Игровые и развлекательные центры,/Attraction_Review-g298484-d13376775-Reviews-VR_Evolution-Moscow_Central_Russia.html,attraction,,0,,13376775,VR Evolution,1,,55.81829071,37.6359787,1,Русский(1),Русский1,,,,
50,Памятники и статуи,/Attraction_Review-g298484-d12624292-Reviews-Uncle_Stepan_Monument-Moscow_Central_Russia.html,attraction,,0,,12624292,Памятник дяде Стёпе,1,,55.78393936,37.63645172,1,Русский(1),Русский1,,,,
50,Кулинарные мастер-классы,/Attraction_Review-g298484-d11920224-Reviews-Culinary_School_Khleb_i_Yeda-Moscow_Central_Russia.html,attraction,,0,,11920224,Кулинарная школа Хлеб и Еда,1,10:00 - 0:00,55.78464127,37.6374588,1,Русский(1),Русский1,,,,
50,Архитектурные достопримечательности,/Attraction_Review-g298484-d19423684-Reviews-House_with_Animals-Moscow_Central_Russia.html,attraction,,0,,19423684,Дом со зверями,1,,55.76467896,37.63787842,1,Русский(1),Русский1,,,,
40,"Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21326080-Reviews-Moscow_Central_Russia.html,attraction,,0,,21326080,Дом поэта Веневитинова,1,,55.76154709,37.63715744,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d13958244-Reviews-L_accent_Russe_Gallery_Boutique-Moscow_Central_Russia.html,attraction,,0,,13958244,Галерея-Бутик L'accent Russe,1,11:00 - 20:00,55.76053238,37.63806152,1,Русский(1),Русский1,,,,
50,Художественные галереи,/Attraction_Review-g298484-d7035199-Reviews-Expo_88_Art_Gallery-Moscow_Central_Russia.html,attraction,,0,,7035199,Экспо-88,1,,55.75468063,37.63774109,1,Русский(1),Русский1,,,,
40,Памятники и статуи,/Attraction_Review-g298484-d21192490-Reviews-Monument_to_V_N_Khitrovo-Moscow_Central_Russia.html,attraction,,0,,21192490,Памятник В.Н. Хитрово,1,,55.75507736,37.63803101,1,Русский(1),Русский1,,,,
50,Эскейп-квесты,/Attraction_Review-g298484-d12614396-Reviews-Claustrophobia-Moscow_Central_Russia.html,attraction,,0,,12614396,Клаустрофобия,1,,55.74591827,37.63813019,1,Русский(1),Русский1,,,,
40,Художественные галереи,/Attraction_Review-g298484-d6490337-Reviews-Art_People_Gallery-Moscow_Central_Russia.html,attraction,,0,,6490337,Art people,1,,55.74591827,37.63813019,1,Русский(1),Русский1,,,,
50,Специализированные музеи,/Attraction_Review-g298484-d13545795-Reviews-Museum_of_Bells-Moscow_Central_Russia.html,attraction,,0,,13545795,Музей Колоколов,1,,55.84951019,37.63887024,1,Русский(1),Русский1,,,,
40,Парки,/Attraction_Review-g298484-d21197935-Reviews-Akveduk_Park-Moscow_Central_Russia.html,attraction,,0,,21197935,Парк Акведук,1,,55.81078339,37.64040375,1,Русский(1),Русский1,,,,
50,Театры,/Attraction_Review-g298484-d6502064-Reviews-Arlekin_Theatre-Moscow_Central_Russia.html,attraction,,0,,6502064,Арлекин,1,,55.80665588,37.64040756,1,Русский(1),Русский1,,,,
50,Спа,/Attraction_Review-g298484-d17326130-Reviews-Meera_Wellness_Center-Moscow_Central_Russia.html,attraction,,0,,17326130,Meera Wellness Center,1,,55.80294037,37.63896942,1,Русский(1),Русский1,,,,
30,"Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d21403143-Reviews-Zhiloi_dom_Frolovykh_Bari-Moscow_Central_Russia.html,attraction,,0,,21403143,Жилой дом Фроловых - А. В. Бари,1,,55.7624321,37.63858795,1,Русский(1),Русский1,,,,
10,Бары и клубы,/Attraction_Review-g298484-d12876415-Reviews-Open_Moscow_Bar-Moscow_Central_Russia.html,attraction,,0,,12876415,Open Moscow Bar,1,,55.75817871,37.63933945,1,Русский(1),Русский1,,,,
40,Мосты,/Attraction_Review-g298484-d21362096-Reviews-Bolshoi_Ustyinskiy_Bridge-Moscow_Central_Russia.html,attraction,,0,,21362096,Большой Устьинский мост,1,,55.74720383,37.6387825,1,Русский(1),Русский1,,,,
50,"Научные музеи, Детские музеи",/Attraction_Review-g298484-d13226675-Reviews-Bronebot-Moscow_Central_Russia.html,attraction,,0,,13226675,Бронебот,1,,55.82611084,37.64307022,1,Русский(1),Русский1,,,,
40,Танцевальные клубы и дискотеки,/Attraction_Review-g298484-d2555940-Reviews-Baskov_Club-Moscow_Central_Russia.html,attraction,,0,,2555940,Басков Club,1,,55.78644943,37.64094543,1,Русский(1),Русский1,,,,
50,Спа,/Attraction_Review-g298484-d21078710-Reviews-Brand4man_Barbershop-Moscow_Central_Russia.html,attraction,,0,,21078710,Brand4man Barbershop,1,11:00 - 22:00,55.77045441,37.64192963,1,Русский(1),Русский1,,,,
50,Художественные студии и гончарные мастерские,/Attraction_Review-g298484-d14055447-Reviews-TIS_Ceramics_Workshop-Moscow_Central_Russia.html,attraction,,0,,14055447,TIS Мастерская керамики,1,12:00 - 22:00,55.76747894,37.6432991,1,Русский(1),Русский1,,,,
30,Архитектурные достопримечательности,/Attraction_Review-g298484-d20956873-Reviews-Venediktov_City_Manor_Schnauberts_Monozone-Moscow_Central_Russia.html,attraction,,0,,20956873,Городская усадьба Венедиктовых - Шнаубертов,1,,55.75556946,37.6419487,1,Русский(1),Русский1,,,,
50,Эскейп-квесты,/Attraction_Review-g298484-d12145659-Reviews-Questarium-Moscow_Central_Russia.html,attraction,,0,,12145659,Questarium,1,,55.74700928,37.64284897,1,Русский(1),Русский1,,,,
50,Спортивные комплексы,/Attraction_Review-g298484-d12062140-Reviews-Climbing_Hall_Skalatoria-Moscow_Central_Russia.html,attraction,,0,,12062140,Скалодром Скалатория,1,8:00 - 23:00,55.72700882,37.64435959,1,Русский(1),Русский1,,,,
40,Архитектурные достопримечательности,/Attraction_Review-g298484-d17639277-Reviews-Pavilion_No_62_Nature_Protection-Moscow_Central_Russia.html,attraction,,0,,17639277,Павильон №62 Охрана природ,1,,55.82444,37.64606857,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d20091087-Reviews-Mansion_L_V_Gauthier_Dufaye-Moscow_Central_Russia.html,attraction,,0,,20091087,Особняк Л. В. Готье-Дюфайе,1,,55.76398849,37.64656067,1,Русский(1),Русский1,,,,
40,Игровые и развлекательные центры,/Attraction_Review-g298484-d8807991-Reviews-Anticafe_Sova-Moscow_Central_Russia.html,attraction,,0,,8807991,"Антикафе ""Сова""",1,,55.75725174,37.64612961,1,Русский(1),Русский1,,,,
50,Бары и клубы,/Attraction_Review-g298484-d16585251-Reviews-M_Point-Moscow_Central_Russia.html,attraction,,0,,16585251,М-Пойнт,1,12:00 - 0:00,55.75363922,37.64696121,1,Русский(1),Русский1,,,,
50,"Специализированные музеи, Архитектурные достопримечательности",/Attraction_Review-g298484-d14997462-Reviews-Russian_Museum_of_Medicine-Moscow_Central_Russia.html,attraction,,0,,14997462,Российский музей медицины,1,,55.75215149,37.64825821,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d19685728-Reviews-Beseduyushhikh_Zmey_House-Moscow_Central_Russia.html,attraction,,0,,19685728,Дом беседующих змей,1,,55.75291061,37.64785004,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d20355538-Reviews-Gorodskaya_Usadba_Klapovskikh-Moscow_Central_Russia.html,attraction,,0,,20355538,Городская усадьба Клаповских,1,,55.74482727,37.64654541,1,Русский(1),Русский1,,,,
50,Игровые и развлекательные центры,/Attraction_Review-g298484-d14008927-Reviews-RevolVR-Moscow_Central_Russia.html,attraction,,0,,14008927,RevolVR,1,,55.82084274,37.64910126,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d20091092-Reviews-Dokhodny_Dom_Gribovykh-Moscow_Central_Russia.html,attraction,,0,,20091092,Доходный дом Грибовых,1,,55.7603302,37.64907837,1,Русский(1),Русский1,,,,
40,"Исторические достопримечательности, Культурные объекты и достопримечательности, Архитектурные достопримечательности",/Attraction_Review-g298484-d20091084-Reviews-Dokhodny_Dom_Korovina-Moscow_Central_Russia.html,attraction,,0,,20091084,Доходный дом Коровина,1,,55.7603302,37.64907837,1,Русский(1),Русский1,,,,
50,"Художественные галереи, Музеи искусств",/Attraction_Review-g298484-d2553468-Reviews-Frolov_Gallery-Moscow_Central_Russia.html,attraction,,0,,2553468,Partner Project Gallery,1,,55.72457123,37.65028,1,Русский(1),Русский1,,,,
